;displaystopid;fullname;fullnamelocalized;lastupdated;latitude;longitude;operators;shortname;shortnamelocalized;stopid
1105;1330;Grange Road;;19/06/2017 08:36;53.29618806;-6.283981111;[{'name': 'bac', 'routes': ['61', '75', '17', '16C', '16']}];Grange Road;Bóthar na Gráinsí;1330
1106;1331;Rathfarnham Rd;;19/06/2017 08:36;53.29850111;-6.28459;[{'name': 'bac', 'routes': ['16', '15B', '16C', '17']}];Rathfarnham Rd;Br Ráth Fearnáin;1331
1107;1332;Rathfarnham Rd;;19/06/2017 08:36;53.30076694;-6.28403;[{'name': 'bac', 'routes': ['17', '16C', '15B', '16']}];Rathfarnham Rd;Br Ráth Fearnáin;1332
1108;1333;Rathfarnham Rd;;19/06/2017 08:36;53.30310111;-6.284045;[{'name': 'bac', 'routes': ['16', '15B', '16C', '17']}];Rathfarnham Rd;Br Ráth Fearnáin;1333
1109;1334;Rathfarnham Rd;;19/06/2017 08:36;53.30484389;-6.283446111;[{'name': 'bac', 'routes': ['17', '16C', '15B', '16']}];Rathfarnham Rd;Br Ráth Fearnáin;1334
1110;1335;Rathfarnham Rd;;19/06/2017 08:36;53.30741694;-6.283988056;[{'name': 'bac', 'routes': ['16', '16C', '17']}];Rathfarnham Rd;Br Ráth Fearnáin;1335
1111;1336;Terenure Rd;;19/06/2017 08:36;53.30886111;-6.2841;[{'name': 'bac', 'routes': ['17', '16C', '16']}];Terenure Rd;Br Thír an Iúir;1336
1112;1337;Terenure Village;;19/06/2017 08:36;53.31110611;-6.283056944;[{'name': 'bac', 'routes': ['16', '16C', '49']}];Terenure Village;Sráidbhaile Thír an;1337
1113;1338;Terenure Rd N;;19/06/2017 08:36;53.31242889;-6.282571944;[{'name': 'bac', 'routes': ['49', '16C', '16']}];Terenure Rd N;Br Thír an Iúir Tdh;1338
1114;1339;Harold's Cross Rd;;19/06/2017 08:36;53.31502306;-6.282285;[{'name': 'bac', 'routes': ['16', '16C', '49']}];Harold's Cross Rd;Br Chrois Araild;1339
1115;1340;Harold's Cross Rd;;19/06/2017 08:36;53.316415;-6.280998889;[{'name': 'bac', 'routes': ['49', '16C', '16']}];Harold's Cross Rd;Br Chrois Araild;1340
1116;1341;Harold's Cross Rd;;19/06/2017 08:36;53.31921694;-6.27898;[{'name': 'bac', 'routes': ['16', '16C', '49']}];Harold's Cross Rd;Br Chrois Araild;1341
1117;1342;Harold's Cross Rd;;19/06/2017 08:36;53.32126306;-6.279318889;[{'name': 'bac', 'routes': ['49', '16C', '16']}];Harold's Cross Rd;Br Chrois Araild;1342
1118;1343;Harold's Cross Rd;;19/06/2017 08:36;53.32266;-6.279358889;[{'name': 'bac', 'routes': ['16', '16C', '49']}];Harold's Cross Rd;Br Chrois Araild;1343
1119;1344;Harold's Cross Rd;;19/06/2017 08:36;53.32722889;-6.277561944;[{'name': 'bac', 'routes': ['49', '54A', '16C', '16', '9']}];Harold's Cross Rd;Br Chrois Araild;1344
1120;1345;Harold's Cross Rd;;19/06/2017 08:36;53.328785;-6.276228889;[{'name': 'bac', 'routes': ['9', '16', '16C', '54A', '49']}];Harold's Cross Rd;Br Chrois Araild;1345
1121;1347;Clanbrassil St;;19/06/2017 08:36;53.33118;-6.275335;[{'name': 'bac', 'routes': ['49', '54A', '16C', '16', '9']}];Clanbrassil St;Sr Chlann Bhreasail;1347
1122;1348;South Circular Road;;19/06/2017 08:36;53.33224806;-6.273878889;[{'name': 'bac', 'routes': ['9', '16', '16C', '122', '68A', '68']}];South Circular Road;An Cuarbhóthar Ths;1348
1123;1349;South Circular Road;;19/06/2017 08:36;53.33239;-6.270873056;[{'name': 'bac', 'routes': ['68', '68A', '122', '16C', '16', '9']}];South Circular Road;An Cuarbhóthar Ths;1349
1124;1350;Harrington Street;;19/06/2017 08:36;53.33255889;-6.267473889;[{'name': 'bac', 'routes': ['9', '16', '16C', '122', '68A', '68']}];Harrington Street;Sráid Harrington;1350
1125;1352;Camden Street;;19/06/2017 08:36;53.334445;-6.265386944;[{'name': 'bac', 'routes': ['68', '68A', '65', '65B', '122', '16C', '16', '9', '83A', '83']}];Camden Street;Sráid Camden;1352
1126;1353;Camden Street;;19/06/2017 08:36;53.33601;-6.265415;[{'name': 'bac', 'routes': ['83', '83A', '9', '16', '15B', '15A', '16C', '140', '15', '142', '14C', '122', '14', '65B', '65', '68A', '68']}];Camden Street;Sráid Camden;1353
1127;1354;Aungier Street;;19/06/2017 08:36;53.33905;-6.266066944;[{'name': 'bac', 'routes': ['14', '14C', '142', '15', '140', '15A', '15B']}];Aungier Street;Sráid Aungier;1354
1128;1355;Aungier Street;;19/06/2017 08:36;53.34009194;-6.265835;[{'name': 'bac', 'routes': ['16', '16C', '122', '68', '68A', '65', '65B', '9', '83A', '83']}];Aungier Street;Sráid Aungier;1355
1129;1357;George's St;;19/06/2017 08:36;53.34258611;-6.264568056;[{'name': 'bac', 'routes': ['83', '83A', '9', '65B', '65', '68A', '68', '122', '16C', '16']}];George's St;Sr Sheoirse;1357
1130;1358;Dame Street;;19/06/2017 08:36;53.34430611;-6.262861111;[{'name': 'bac', 'routes': ['150', '27', '68', '68A', '68X', '69', '69X', '77X', '65', '65B', '54A', '56A', '49', '40', '79A', '79', '77A']}];Dame Street;Sráid an Dáma;1358
1131;1359;College Green;;19/06/2017 08:36;53.34441806;-6.261423056;[{'name': 'bac', 'routes': ['83A', '83', '9', '747', '16', '16C', '122', '123', '13']}];College Green;Faiche an Choláiste;1359
1132;1360;South Circular Road;;19/06/2017 08:36;53.33198;-6.276611944;[{'name': 'bac', 'routes': ['122', '68A', '68']}];South Circular Road;An Cuarbhóthar Ths;1360
1133;1362;South Circular Road;;19/06/2017 08:36;53.331205;-6.279901944;[{'name': 'bac', 'routes': ['68', '68A', '122']}];South Circular Road;An Cuarbhóthar Ths;1362
1134;1363;South Circular Road;;19/06/2017 08:36;53.33183889;-6.285226111;[{'name': 'bac', 'routes': ['122', '68A', '68']}];South Circular Road;An Cuarbhóthar Ths;1363
1135;1364;South Circular Road;;19/06/2017 08:36;53.33232194;-6.28801;[{'name': 'bac', 'routes': ['68', '68A', '122']}];South Circular Road;An Cuarbhóthar Ths;1364
1136;1365;South Circular Road;;19/06/2017 08:36;53.33289889;-6.290441111;[{'name': 'bac', 'routes': ['122', '68A', '68']}];South Circular Road;An Cuarbhóthar Ths;1365
1137;1366;South Circular Road;;19/06/2017 08:36;53.33515;-6.294343056;[{'name': 'bac', 'routes': ['68', '68A', '122', '17']}];South Circular Road;An Cuarbhóthar Thea;1366
1138;1367;South Circular Road;;19/06/2017 08:36;53.33563806;-6.296468889;[{'name': 'bac', 'routes': ['17', '122', '68A', '68']}];South Circular Road;An Cuarbhóthar Ths;1367
1139;1369;South Circular Road;;19/06/2017 08:36;53.33886694;-6.302235;[{'name': 'bac', 'routes': ['68', '68A', '123']}];South Circular Road;An Cuarbhóthar Ths;1369
1140;1370;South Circular Road;;19/06/2017 08:36;53.33919111;-6.305241944;[{'name': 'bac', 'routes': ['123', '68A', '68']}];South Circular Road;An Cuarbhóthar Ths;1370
1141;1371;Suir Road;;19/06/2017 08:36;53.33887806;-6.307918056;[{'name': 'bac', 'routes': ['68', '68A', '123']}];Suir Road;Bóthar na Siúire;1371
1142;1372;Goldenbridge Ave;;19/06/2017 08:36;53.33810389;-6.309861944;[{'name': 'bac', 'routes': ['68A', '68']}];Goldenbridge Ave;Asc an Droichid Órg;1372
1143;1373;Goldenbridge Ave;;19/06/2017 08:36;53.33777111;-6.312016944;[{'name': 'bac', 'routes': ['68', '68A']}];Goldenbridge Ave;Asc an Droichid Órg;1373
1144;1374;Southern Cross Ave;;19/06/2017 08:36;53.33922111;-6.312998889;[{'name': 'bac', 'routes': ['68A', '68']}];Southern Cross Ave;Asc Chros an Deisci;1374
1145;1375;Bulfin Road;;19/06/2017 08:36;53.339585;-6.312081944;[{'name': 'bac', 'routes': ['68', '68A']}];Bulfin Road;Bóthar Bulfin;1375
1146;1376;Bulfin Road;;19/06/2017 08:36;53.33949;-6.308768889;[{'name': 'bac', 'routes': ['68A', '68']}];Bulfin Road;Bóthar Bulfin;1376
1147;1377;South Circular Road;;19/06/2017 08:36;53.33918194;-6.30473;[{'name': 'bac', 'routes': ['68', '68A', '123']}];South Circular Road;An Cuarbhóthar Ths;1377
1148;1378;South Circular Road;;19/06/2017 08:36;53.33884;-6.301366111;[{'name': 'bac', 'routes': ['123', '68A', '68']}];South Circular Road;An Cuarbhóthar Ths;1378
1149;1379;South Circular Road;;19/06/2017 08:36;53.33734389;-6.29911;[{'name': 'bac', 'routes': ['68', '68A']}];South Circular Road;An Cuarbhóthar Ths;1379
1150;1380;South Circular Road;;19/06/2017 08:36;53.33564389;-6.295956111;[{'name': 'bac', 'routes': ['68A', '68', '122', '17']}];South Circular Road;An Cuarbhóthar Thea;1380
1151;1381;S Circular Road;;19/06/2017 08:36;53.33511;-6.293733056;[{'name': 'bac', 'routes': ['17', '122', '68', '68A']}];S Circular Road;An Cuarbhóthar Ths;1381
1152;1382;South Circular Road;;19/06/2017 08:36;53.33314611;-6.290648056;[{'name': 'bac', 'routes': ['68A', '68', '122']}];South Circular Road;An Cuarbhóthar Ths;1382
1153;1383;South Circular Road;;19/06/2017 08:36;53.33226;-6.28657;[{'name': 'bac', 'routes': ['122', '68', '68A']}];South Circular Road;An Cuarbhóthar Ths;1383
1154;1384;South Circular Road;;19/06/2017 08:36;53.33133389;-6.282388056;[{'name': 'bac', 'routes': ['68A', '68', '122']}];South Circular Road;An Cuarbhóthar Ths;1384
1155;1385;South Circular Road;;19/06/2017 08:36;53.33174111;-6.278301944;[{'name': 'bac', 'routes': ['122', '68', '68A']}];South Circular Road;An Cuarbhóthar Ths;1385
1156;1386;Clogher Road;;19/06/2017 08:36;53.32954306;-6.284431944;[{'name': 'bac', 'routes': ['150']}];Clogher Road;Bóthar an Chlochair;1386
1157;1387;Clogher Road;;19/06/2017 08:36;53.32803694;-6.286801111;[{'name': 'bac', 'routes': ['150']}];Clogher Road;Bóthar an Chlocháin;1387
1158;1388;Clogher Road;;19/06/2017 08:36;53.32676694;-6.291178889;[{'name': 'bac', 'routes': ['150']}];Clogher Road;Bóthar an Chlocháin;1388
1159;1389;Clogher Road;;19/06/2017 08:36;53.326085;-6.295438889;[{'name': 'bac', 'routes': ['150']}];Clogher Road;Bóthar an Chlocháin;1389
1160;1391;Clonmacnoise Rd;;19/06/2017 08:36;53.32281694;-6.298353889;[{'name': 'bac', 'routes': ['17']}];Clonmacnoise Rd;Br Chluain Mhic Nói;1391
1161;1392;Clonmacnoise Rd;;19/06/2017 08:36;53.32248694;-6.3016;[{'name': 'bac', 'routes': ['17']}];Clonmacnoise Rd;Br Chluain Mhic Nói;1392
1162;1394;Clonmacnoise Rd;;19/06/2017 08:36;53.32373389;-6.296753056;[{'name': 'bac', 'routes': ['17']}];Clonmacnoise Rd;Br Chluain Mhic Nói;1394
1163;1395;Sundrive Road;;19/06/2017 08:36;53.32473111;-6.296283056;[{'name': 'bac', 'routes': ['17']}];Sundrive Road;Bóthar Ghrianréime;1395
1164;1396;Kildare Road;;19/06/2017 08:36;53.32489194;-6.314938056;[{'name': 'bac', 'routes': ['150']}];Kildare Road;Bóthar Chill Dara;1396
1165;1397;Kildare Road;;19/06/2017 08:36;53.32508694;-6.313843889;[{'name': 'bac', 'routes': ['150']}];Kildare Road;Bóthar Chill Dara;1397
1166;1398;Kildare Road;;19/06/2017 08:36;53.32529611;-6.31026;[{'name': 'bac', 'routes': ['150']}];Kildare Road;Bóthar Chill Dara;1398
1167;1399;Kildare Road;;19/06/2017 08:36;53.32513306;-6.30541;[{'name': 'bac', 'routes': ['150']}];Kildare Road;Bóthar Chill Dara;1399
1168;1400;Clonmacnoise Rd;;19/06/2017 08:36;53.32362194;-6.299811111;[{'name': 'bac', 'routes': ['17']}];Clonmacnoise Rd;Br Chluain Mhic Nói;1400
1169;1401;Clogher Road;;19/06/2017 08:36;53.32538806;-6.298641111;[{'name': 'bac', 'routes': ['150']}];Clogher Road;Bóthar an Chlochair;1401
1170;1402;Clogher Road;;19/06/2017 08:36;53.32597889;-6.295973056;[{'name': 'bac', 'routes': ['150']}];Clogher Road;Bóthar an Chlocháin;1402
1171;1403;Clogher Road;;19/06/2017 08:36;53.32714889;-6.28953;[{'name': 'bac', 'routes': ['150']}];Clogher Road;Bóthar an Chlocháin;1403
1172;1404;Clogher Road;;19/06/2017 08:36;53.328195;-6.286673889;[{'name': 'bac', 'routes': ['150']}];Clogher Road;Bóthar an Chlocháin;1404
1173;1405;Clogher Road;;19/06/2017 08:36;53.32981389;-6.284398056;[{'name': 'bac', 'routes': ['150']}];Clogher Road;Bóthar an Chlocháin;1405
1174;1406;Dolphin's Barn;;19/06/2017 08:36;53.333155;-6.291685;[{'name': 'bac', 'routes': ['151', '17', '27', '56A', '77A']}];Dolphin's Barn;An Carnán;1406
1175;1407;Crumlin Road;;19/06/2017 08:36;53.33150306;-6.294556111;[{'name': 'bac', 'routes': ['77A', '56A', '27', '17', '151']}];Crumlin Road;Bóthar Chromghlinne;1407
1176;1409;Crumlin Road;;19/06/2017 08:36;53.33037611;-6.297446111;[{'name': 'bac', 'routes': ['151', '17', '27', '56A', '77A']}];Crumlin Road;Bóthar Chromghlinne;1409
1177;1410;Keeper Road;;19/06/2017 08:36;53.33141806;-6.299765;[{'name': 'bac', 'routes': ['122']}];Keeper Road;Bóthar Choimeálta;1410
1178;1411;Keeper Road;;19/06/2017 08:36;53.33205389;-6.303268056;[{'name': 'bac', 'routes': ['122']}];Keeper Road;Bóthar Choimeálta;1411
1179;1412;Slievenamon Rd;;19/06/2017 08:36;53.33267889;-6.305891944;[{'name': 'bac', 'routes': ['122']}];Slievenamon Rd;Br Shliabh na mBan;1412
1180;1413;Mourne Rd;;19/06/2017 08:36;53.33343806;-6.308771944;[{'name': 'bac', 'routes': ['122']}];Mourne Rd;Br Bheanna Boirche;1413
1181;1414;Mourne Rd;;19/06/2017 08:36;53.333345;-6.312296944;[{'name': 'bac', 'routes': ['122']}];Mourne Rd;Br Bheanna Boirche;1414
1182;1415;Mourne Rd;;19/06/2017 08:36;53.332445;-6.316361944;[{'name': 'bac', 'routes': ['122']}];Mourne Rd;Br Bheanna Boirche;1415
1183;1417;Mourne Rd;;19/06/2017 08:36;53.33102306;-6.319543056;[{'name': 'bac', 'routes': ['122']}];Mourne Rd;Br Bheanna Boirche;1417
1184;1418;Mourne Rd;;19/06/2017 08:36;53.33002306;-6.323036111;[{'name': 'bac', 'routes': ['122']}];Mourne Rd;Br Bheanna Boirche;1418
1185;1419;Errigal Rd;;19/06/2017 08:36;53.32770694;-6.322886944;[{'name': 'bac', 'routes': ['122', '123']}];Errigal Rd;Br na hEaragaile;1419
1186;1421;Drimnagh Rd;;19/06/2017 08:36;53.32494389;-6.320436111;[{'name': 'bac', 'routes': ['18']}];Drimnagh Rd;Br Dhroimeanaigh;1421
1187;1423;Drimnagh Rd;;19/06/2017 08:36;53.32499611;-6.319418889;[{'name': 'bac', 'routes': ['123', '122']}];Drimnagh Rd;Br Dhroimeanaigh;1423
1188;1424;Drimnagh Rd;;19/06/2017 08:36;53.32565611;-6.316723889;[{'name': 'bac', 'routes': ['122', '123', '151', '27', '56A', '77X', '77A']}];Drimnagh Rd;Br Dhroimeanaigh;1424
1189;1425;Cooley Road;;19/06/2017 08:36;53.32706;-6.318031944;[{'name': 'bac', 'routes': ['123', '122']}];Cooley Road;Bóthar Chuaille;1425
1190;1426;Cooley Road;;19/06/2017 08:36;53.32928111;-6.322388889;[{'name': 'bac', 'routes': ['122', '123']}];Cooley Road;Bóthar Chuaille;1426
1191;1427;Mourne Rd;;19/06/2017 08:36;53.33026111;-6.322308056;[{'name': 'bac', 'routes': ['122']}];Mourne Rd;Br Bheanna Boirche;1427
1192;1428;Mourne Rd;;19/06/2017 08:36;53.33135;-6.319126944;[{'name': 'bac', 'routes': ['122']}];Mourne Rd;Br Bheanna Boirche;1428
1193;1429;Mourne Rd;;19/06/2017 08:36;53.33259389;-6.31615;[{'name': 'bac', 'routes': ['122']}];Mourne Rd;Br Bheanna Boirche;1429
1194;1430;Mourne Rd;;19/06/2017 08:36;53.33357389;-6.311128889;[{'name': 'bac', 'routes': ['122']}];Mourne Rd;Br Bheanna Boirche;1430
1195;1432;Mourne Rd;;19/06/2017 08:36;53.33350389;-6.308378889;[{'name': 'bac', 'routes': ['122']}];Mourne Rd;Br Bheanna Boirche;1432
1196;1433;Slievenamon Rd;;19/06/2017 08:36;53.33257111;-6.305778056;[{'name': 'bac', 'routes': ['122']}];Slievenamon Rd;Br Shliabh na mBan;1433
1197;1434;Keeper Road;;19/06/2017 08:36;53.33199389;-6.302305;[{'name': 'bac', 'routes': ['122']}];Keeper Road;Bóthar Choimeálta;1434
1198;1435;Keeper Road;;19/06/2017 08:36;53.33139111;-6.298995;[{'name': 'bac', 'routes': ['122']}];Keeper Road;Bóthar Choimeálta;1435
1199;1436;Crumlin Road;;19/06/2017 08:36;53.330875;-6.296493889;[{'name': 'bac', 'routes': ['151', '17', '27', '56A', '77A']}];Crumlin Road;Bóthar Chromghlinne;1436
1200;1438;St. Thomas Road;;19/06/2017 08:36;53.33638;-6.279406944;[{'name': 'bac', 'routes': ['150']}];St. Thomas Road;Bóthar San Tomás;1438
1201;1439;Rutledge Terrace;;19/06/2017 08:36;53.33406;-6.28275;[{'name': 'bac', 'routes': ['150']}];Rutledge Terrace;Ardán Rutledge;1439
1202;1440;Donore Ave;;19/06/2017 08:36;53.33198694;-6.283303056;[{'name': 'bac', 'routes': ['150']}];Donore Ave;Ascl Dhún Uabhair;1440
1203;1441;Kildare Road;;19/06/2017 08:36;53.32486806;-6.303013056;[{'name': 'bac', 'routes': ['150']}];Kildare Road;Bóthar Chill Dara;1441
1204;1442;Kildare Road;;19/06/2017 08:36;53.32515611;-6.307108889;[{'name': 'bac', 'routes': ['150']}];Kildare Road;Bóthar Chill Dara;1442
1205;1443;Essex Quay;;19/06/2017 08:36;53.345125;-6.269528056;[{'name': 'bac', 'routes': ['145', '51D', '69X', '70', '69', '39A', '37', '39', '79', '79A', '83', '83A']}];Essex Quay;Cé Essex;1443
1206;1444;Merchant's Quay;;19/06/2017 08:36;53.34511889;-6.273738889;[{'name': 'bac', 'routes': ['79A', '79', '39', '37', '39A', '69', '67X', '70', '69X', '51D', '66', '67', '66X', '66A', '66B', '145', '26', '25', '25A', '25D', '25X', '25B']}];Merchant's Quay;Cé na gCeannaithe;1444
1207;1445;Ushers Quay;;19/06/2017 08:36;53.345675;-6.278283889;[{'name': 'bac', 'routes': ['25B', '25X', '25D', '25A', '25', '26', '145', '66B', '66A', '66X', '67', '66', '51D', '69X', '70', '747', '67X', '69', '39A', '37', '39', '79', '79A']}];Ushers Quay;Cé Uiséir;1445
1208;1447;Victoria Quay;;19/06/2017 08:36;53.34662806;-6.288166944;[{'name': 'bac', 'routes': ['67X', '69X', '66X']}];Victoria Quay;Cé Victoria;1447
1209;1449;Conyngham Road;;19/06/2017 08:36;53.34815194;-6.297883889;[{'name': 'bac', 'routes': ['67', '66A', '66B', '66', '69', '26', '25']}];Conyngham Road;Bóthar Conyngham;1449
1210;1450;Conyngham Road;;19/06/2017 08:36;53.34814889;-6.301851944;[{'name': 'bac', 'routes': ['25', '26', '69', '66', '66B', '66A', '67']}];Conyngham Road;Bóthar Conyngham;1450
1211;1451;Conyngham Road;;19/06/2017 08:36;53.34828;-6.305431944;[{'name': 'bac', 'routes': ['67', '66A', '66B', '66', '69', '26', '25']}];Conyngham Road;Bóthar Conyngham;1451
1212;1452;South Circular Road;;19/06/2017 08:36;53.34558194;-6.308108889;[{'name': 'bac', 'routes': ['69']}];South Circular Road;An Cuarbhóthar Ths;1452
1213;1453;Galtymore Rd;;19/06/2017 08:36;53.33453694;-6.306738056;[{'name': 'bac', 'routes': ['123']}];Galtymore Rd;Br Chnoc Mór na nGa;1453
1214;1454;Suir Road;;19/06/2017 08:36;53.33777306;-6.307631111;[{'name': 'bac', 'routes': ['123']}];Suir Road;Bóthar na Siúire;1454
1215;1455;Slievenamon Rd;;19/06/2017 08:36;53.33538611;-6.305766944;[{'name': 'bac', 'routes': ['123']}];Slievenamon Rd;Br Shliabh na mBan;1455
1216;1456;Galtymore Rd;;19/06/2017 08:36;53.33487611;-6.308958889;[{'name': 'bac', 'routes': ['123']}];Galtymore Rd;Bóthar Bheann Gcrot;1456
1217;1457;Galtymore Rd;;19/06/2017 08:36;53.33530111;-6.312621944;[{'name': 'bac', 'routes': ['123']}];Galtymore Rd;Bóthar Bheann Gcrot;1457
1218;1458;Galtymore Rd;;19/06/2017 08:36;53.33476694;-6.316961944;[{'name': 'bac', 'routes': ['123']}];Galtymore Rd;Bóthar Bheann Gcrot;1458
1219;1459;Galtymore Rd;;19/06/2017 08:36;53.33406194;-6.319696111;[{'name': 'bac', 'routes': ['123']}];Galtymore Rd;Bóthar Bheann Gcrot;1459
1220;1460;Galtymore Rd;;19/06/2017 08:36;53.33234611;-6.321048889;[{'name': 'bac', 'routes': ['123']}];Galtymore Rd;Bóthar Bheann Gcrot;1460
1221;1462;Galtymore Rd;;19/06/2017 08:36;53.33045111;-6.323801111;[{'name': 'bac', 'routes': ['123']}];Galtymore Rd;Bóthar Bheann Gcrot;1462
1222;1463;Galtymore Rd;;19/06/2017 08:36;53.33061806;-6.323751944;[{'name': 'bac', 'routes': ['123']}];Galtymore Rd;Br Chnoc Mór na nGa;1463
1223;1464;Galtymore Rd;;19/06/2017 08:36;53.33489889;-6.316485;[{'name': 'bac', 'routes': ['123']}];Galtymore Rd;Bóthar Bheann Gcrot;1464
1224;1465;Galtymore Rd;;19/06/2017 08:36;53.33480111;-6.308641944;[{'name': 'bac', 'routes': ['123']}];Galtymore Rd;Bóthar Bheann Gcrot;1465
1225;1466;Galtymore Rd;;19/06/2017 08:36;53.33452611;-6.306228056;[{'name': 'bac', 'routes': ['123']}];Galtymore Rd;Bóthar Bheann Gcrot;1466
1226;1467;Slievenamon Rd;;19/06/2017 08:36;53.33565611;-6.305943889;[{'name': 'bac', 'routes': ['123']}];Slievenamon Rd;Br Shliabh na mBan;1467
1227;1468;Suir Road;;19/06/2017 08:36;53.337565;-6.307481944;[{'name': 'bac', 'routes': ['123']}];Suir Road;Bóthar na Siúire;1468
1228;1469;Galtymore Rd;;19/06/2017 08:36;53.33526111;-6.313365;[{'name': 'bac', 'routes': ['123']}];Galtymore Rd;Bóthar Bheann Gcrot;1469
1229;1471;South Circular Road;;19/06/2017 08:36;53.34549389;-6.308268889;[{'name': 'bac', 'routes': ['69', '68']}];South Circular Road;An Cuarbhóthar Ths;1471
1230;1472;Conyngham Road;;19/06/2017 08:36;53.34842694;-6.305953056;[{'name': 'bac', 'routes': ['68', '69', '66', '66B', '66A', '67', '25', '26']}];Conyngham Road;Bóthar Conyngham;1472
1231;1473;Conyngham Road;;19/06/2017 08:36;53.34829889;-6.29853;[{'name': 'bac', 'routes': ['26', '25', '67', '66A', '66B', '66', '69', '68']}];Conyngham Road;Bóthar Conyngham;1473
1232;1474;Parkgate St;;19/06/2017 08:36;53.34794389;-6.292341111;[{'name': 'bac', 'routes': ['69', '66', '66B', '66A', '67', '25', '26']}];Parkgate St;Sr Gheata na Páirce;1474
1233;1476;Wolfe Tone Quay;;19/06/2017 08:36;53.34700306;-6.284663889;[{'name': 'bac', 'routes': ['26', '25', '25A', '25D', '25X', '25B', '145', '67', '66X', '66A', '66B', '66', '51D', '69', '67X', '747', '79A', '79']}];Wolfe Tone Quay;Cé Wolfe Tone;1476
1234;1478;Inns Quay;;19/06/2017 08:36;53.34564806;-6.272935;[{'name': 'bac', 'routes': ['83A', '83', '70', '67X', '51D', '51X', '66', '66B', '66A', '66X', '67', '39', '37', '39A', '145', '25B', '25X', '25D', '25A', '25', '26']}];Inns Quay;Cé na nÓstaí;1478
1235;1479;Ormond Quay;;19/06/2017 08:36;53.34591306;-6.269233056;[{'name': 'bac', 'routes': ['26', '25', '25A', '25D', '25X', '25B', '145', '151', '39A', '37', '39', '67', '66X', '66A', '66B', '66', '51X', '51D', '67X', '70', '83', '83A']}];Ormond Quay;Cé Urumhan;1479
1236;1480;Ormond Quay;;19/06/2017 08:36;53.34569389;-6.270616944;[{'name': 'bac', 'routes': ['79', '79A', '69X', '69']}];Ormond Quay;Cé Urumhan;1480
1237;1481;Philipsburgh Avenue;;19/06/2017 08:36;53.36505111;-6.239883889;[{'name': 'bac', 'routes': ['123']}];Philipsburgh Avenue;Ascaill Bhaile Phib;1481
1238;1482;Griffith Avenue;;19/06/2017 08:36;53.37170806;-6.236456944;[{'name': 'bac', 'routes': ['123']}];Griffith Avenue;Ascaill Uí Ghríofa;1482
1239;1484;Philipsburgh Avenue;;19/06/2017 08:36;53.363695;-6.239943889;[{'name': 'bac', 'routes': ['123']}];Philipsburgh Avenue;Ascaill Bhaile Phib;1484
